Order Date,Ship Date,Ship Mode,Segment,State,Sub-Category,Discount,Sales,Quantity,Profit,iforest_score
2015-05-25,2015-05-28,First Class,Corporate,Texas,Paper,0.2,32.368,7,11.7334,0.40963763263381475
2015-05-25,2015-05-28,First Class,Corporate,Texas,Accessories,0.2,207.984,2,36.3972,0.4055017222190844
2014-10-13,2014-10-15,First Class,Home Office,Virginia,Envelopes,0.0,36.4,5,17.472,0.3732752913449511
2014-10-13,2014-10-15,First Class,Home Office,Virginia,Accessories,0.0,22.96,2,4.3624,0.3536623689079566
2014-10-13,2014-10-15,First Class,Home Office,Virginia,Storage,0.0,315.2,4,6.304,0.4077006379741063
2014-10-13,2014-10-15,First Class,Home Office,Virginia,Binders,0.0,15.18,3,7.1346,0.3487774831260461
2016-02-07,2016-02-10,Second Class,Corporate,California,Phones,0.2,623.96,5,38.9975,0.44173136335256796
2017-01-19,2017-01-24,Second Class,Consumer,Pennsylvania,Phones,0.4,429.6,2,-93.08,0.48145337740470606
2017-01-19,2017-01-24,Second Class,Consumer,Pennsylvania,Furnishings,0.2,31.968,2,6.3936,0.35510349231780514
2017-01-19,2017-01-24,Second Class,Consumer,Pennsylvania,Chairs,0.3,887.271,3,-63.3765,0.5096295123505598
2017-01-19,2017-01-24,Second Class,Consumer,Pennsylvania,Paper,0.2,21.696,4,7.0512,0.36136008492735794
2016-06-06,2016-06-12,Standard Class,Home Office,California,Labels,0.0,22.05,7,10.584,0.4105515543299706
2016-06-06,2016-06-12,Standard Class,Home Office,California,Paper,0.0,99.9,5,46.953,0.40191275898652057
2017-03-18,2017-03-20,Second Class,Corporate,California,Appliances,0.0,90.86,7,26.3494,0.4157468395353864
2017-11-24,2017-11-24,Same Day,Consumer,California,Paper,0.0,7.78,1,3.501,0.39809987547286485
2016-11-26,2016-11-28,Second Class,Consumer,Pennsylvania,Binders,0.7,78.759,9,-57.7566,0.5166340716449149
2016-08-18,2016-08-20,Second Class,Home Office,Texas,Furnishings,0.6,9.552,3,-3.8208,0.3570087623599496
2016-08-18,2016-08-20,Second Class,Home Office,Texas,Furnishings,0.6,5.344,4,-2.1376,0.3740736695328863
2015-11-28,2015-12-03,Standard Class,Home Office,New Mexico,Art,0.0,8.28,2,3.4776,0.35105251265722603
2017-05-25,2017-06-01,Standard Class,Consumer,Texas,Storage,0.2,50.136,3,-11.2806,0.3675205321765561
2017-09-04,2017-09-05,First Class,Corporate,Oregon,Binders,0.7,88.074,7,-58.716,0.4667657553395811
2016-03-24,2016-03-26,Second Class,Consumer,Ohio,Bookcases,0.5,301.47,3,-241.176,0.5215680100862359
2016-03-24,2016-03-26,Second Class,Consumer,Ohio,Art,0.2,18.656,2,1.6324,0.3533515478907458
2017-05-28,2017-06-01,Standard Class,Corporate,Maryland,Furnishings,0.0,27.46,2,9.8856,0.3574165786421805
2017-05-28,2017-06-01,Standard Class,Corporate,Maryland,Appliances,0.0,125.13,3,36.2877,0.37569327669146285
2015-08-31,2015-09-04,Standard Class,Home Office,California,Phones,0.2,555.96,5,41.697,0.4289722110803318
2016-04-12,2016-04-17,Standard Class,Corporate,North Carolina,Storage,0.2,129.552,3,-22.6716,0.3830982955128272
2016-04-12,2016-04-17,Standard Class,Corporate,North Carolina,Storage,0.2,51.984,1,-5.1984,0.4278107467120951
2016-04-12,2016-04-17,Standard Class,Corporate,North Carolina,Paper,0.2,10.272,3,3.4668,0.34904322042079894
2014-02-02,2014-02-09,Standard Class,Consumer,Florida,Binders,0.7,18.336,2,-12.224,0.3811028382281184
2014-02-02,2014-02-09,Standard Class,Consumer,Florida,Phones,0.2,180.96,5,13.572,0.3921766972895292
2014-09-02,2014-09-08,Standard Class,Consumer,Illinois,Accessories,0.2,475.944,7,95.1888,0.4708301316312621
2017-09-30,2017-10-02,Second Class,Home Office,California,Accessories,0.0,159.98,2,47.994,0.41136794396432497
2016-09-05,2016-09-07,First Class,Corporate,New York,Phones,0.0,43.6,4,12.208,0.3638895683936713
2017-05-20,2017-05-26,Standard Class,Consumer,Nevada,Binders,0.2,8.288,2,3.0044,0.35099914922396996
2017-05-20,2017-05-26,Standard Class,Consumer,Nevada,Phones,0.2,1123.128,9,70.1955,0.5685800345332644
2017-05-20,2017-05-26,Standard Class,Consumer,Nevada,Appliances,0.0,64.9,5,18.821,0.3713526180679757
2015-09-20,2015-09-24,Standard Class,Consumer,Illinois,Binders,0.8,2.808,3,-4.4928,0.3694076268979335
2016-01-23,2016-01-27,Standard Class,Corporate,Vermont,Accessories,0.0,99.98,2,42.9914,0.40059734146934783
2016-01-23,2016-01-27,Standard Class,Corporate,Vermont,Art,0.0,8.04,6,2.7336,0.40414114696266473
2016-01-23,2016-01-27,Standard Class,Corporate,Vermont,Storage,0.0,1564.29,13,406.7154,0.7434830460621673
2014-06-01,2014-06-06,Standard Class,Corporate,Michigan,Binders,0.0,138.56,4,66.5088,0.40126145050808354
2014-06-01,2014-06-06,Standard Class,Corporate,Michigan,Appliances,0.1,65.52,5,12.376,0.3717477158989939
2015-09-24,2015-09-29,Second Class,Consumer,Arizona,Art,0.2,14.576,2,2.3686,0.354150101146317
2015-09-24,2015-09-29,Second Class,Consumer,Arizona,Accessories,0.2,23.2,2,1.45,0.3538419761983234
2015-09-24,2015-09-29,Second Class,Consumer,Arizona,Art,0.2,16.464,7,1.8522,0.4189830177457925
2016-08-01,2016-08-03,Second Class,Consumer,Pennsylvania,Furnishings,0.2,19.312,2,3.1382,0.353469072590289
2014-01-23,2014-01-28,Standard Class,Consumer,Nevada,Paper,0.0,40.08,6,19.2384,0.3961280204858071
2014-08-04,2014-08-08,Standard Class,Corporate,Maine,Appliances,0.0,101.96,2,27.5292,0.38384276445628196
2014-08-04,2014-08-08,Standard Class,Corporate,Maine,Paper,0.0,259.74,13,124.6752,0.6760520452561882
2014-08-04,2014-08-08,Standard Class,Corporate,Maine,Accessories,0.0,255.42,9,104.7222,0.5244223973613722
2016-08-09,2016-08-14,Standard Class,Home Office,Tennessee,Binders,0.7,4.338,3,-3.0366,0.3614873173761739
2016-08-09,2016-08-14,Standard Class,Home Office,Tennessee,Binders,0.7,11.88,5,-7.92,0.3930833449281162
2016-12-08,2016-12-12,Standard Class,Consumer,Wisconsin,Bookcases,0.0,405.86,7,32.4688,0.4555206550213682
2016-12-08,2016-12-12,Standard Class,Consumer,Wisconsin,Chairs,0.0,680.01,3,176.8026,0.4759869725448657
2015-06-08,2015-06-12,Standard Class,Consumer,Illinois,Accessories,0.2,2.376,3,0.7425,0.360537328941292
2015-06-08,2015-06-12,Standard Class,Consumer,Illinois,Appliances,0.8,143.128,2,-393.602,0.5503728294879611
2016-06-24,2016-06-26,Second Class,Consumer,California,Machines,0.2,4476.8,4,503.64,0.7166308004268713
2016-06-24,2016-06-26,Second Class,Consumer,California,Paper,0.0,104.85,1,50.328,0.4805728751300783
2016-06-24,2016-06-26,Second Class,Consumer,California,Appliances,0.0,241.44,3,72.432,0.4058833230278139
2016-03-15,2016-03-19,Standard Class,Home Office,Mississippi,Paper,0.0,319.76,14,147.0896,0.6970704536243935
2016-03-15,2016-03-19,Standard Class,Home Office,Mississippi,Paper,0.0,45.68,2,21.0128,0.36718223872309746
2016-12-01,2016-12-01,Same Day,Home Office,California,Furnishings,0.0,31.96,2,1.598,0.35631563853567977
2016-12-01,2016-12-01,Same Day,Home Office,California,Paper,0.0,47.9,1,22.992,0.4415127066341505
2016-12-01,2016-12-01,Same Day,Home Office,California,Storage,0.0,1112.94,3,222.588,0.5430773998063916
2016-12-01,2016-12-01,Same Day,Home Office,California,Envelopes,0.0,22.92,3,11.2308,0.3502722575785392
2017-06-12,2017-06-14,Second Class,Consumer,Washington,Phones,0.2,71.976,3,8.997,0.3533482980763305
2017-06-12,2017-06-14,Second Class,Consumer,Washington,Paper,0.0,19.44,3,9.3312,0.34885258388075313
2016-03-19,2016-03-24,Standard Class,Corporate,Tennessee,Binders,0.7,31.086,3,-20.724,0.3825571884927362
2016-11-14,2016-11-18,Standard Class,Consumer,New York,Phones,0.0,13.98,2,3.9144,0.351828971057296
2016-11-14,2016-11-18,Standard Class,Consumer,New York,Art,0.0,23.65,1,6.149,0.41245505992063547
2017-08-07,2017-08-11,Standard Class,Consumer,California,Phones,0.2,707.88,3,44.2425,0.4555226663834011
2017-08-07,2017-08-11,Standard Class,Consumer,California,Binders,0.2,11.952,3,4.1832,0.3471518501109817
2017-08-07,2017-08-11,Standard Class,Consumer,California,Binders,0.2,31.128,3,11.673,0.35293893795077114
2017-08-07,2017-08-11,Standard Class,Consumer,California,Accessories,0.0,55.76,4,7.8064,0.36561963423158855
2017-08-07,2017-08-11,Standard Class,Consumer,California,Paper,0.0,24.56,2,11.5432,0.3604388687134025
2017-08-07,2017-08-11,Standard Class,Consumer,California,Furnishings,0.0,51.75,1,15.525,0.43124859734342974
2017-08-07,2017-08-11,Standard Class,Consumer,California,Chairs,0.2,207.184,1,25.898,0.47995037109748423
2017-08-07,2017-08-11,Standard Class,Consumer,California,Appliances,0.0,1473.1,5,412.468,0.6086124291312711
2015-08-21,2015-08-25,Standard Class,Home Office,Pennsylvania,Supplies,0.2,3.488,2,-0.6976,0.3615970521962511
2015-08-21,2015-08-25,Standard Class,Home Office,Pennsylvania,Accessories,0.2,21.728,4,3.8024,0.36138485203131304
2015-08-21,2015-08-25,Standard Class,Home Office,Pennsylvania,Storage,0.2,663.072,6,-165.768,0.5253588192315362
2015-08-21,2015-08-25,Standard Class,Home Office,Pennsylvania,Binders,0.7,99.588,2,-82.99,0.4446218333683059
2015-08-21,2015-08-25,Standard Class,Home Office,Pennsylvania,Paper,0.2,49.568,2,15.49,0.3642588820237378
2015-11-02,2015-11-07,Standard Class,Corporate,Texas,Binders,0.8,29.372,7,-46.9952,0.4733120109617811
2015-11-02,2015-11-07,Standard Class,Corporate,Texas,Phones,0.2,344.704,2,38.7792,0.43475151884000107
2014-11-30,2014-12-06,Standard Class,Consumer,Arizona,Supplies,0.2,47.992,7,3.5994,0.40996299980533135
2014-11-30,2014-12-06,Standard Class,Consumer,Arizona,Accessories,0.2,102.24,4,-16.614,0.39313883278556483
2014-05-10,2014-05-15,Standard Class,Consumer,California,Paper,0.0,39.96,2,19.1808,0.364642102525622
2014-05-10,2014-05-15,Standard Class,Consumer,California,Phones,0.2,1432.0,5,125.3,0.5581020063464376
2014-05-10,2014-05-15,Standard Class,Consumer,California,Supplies,0.0,41.04,6,11.0808,0.3967938523284473
2014-05-10,2014-05-15,Standard Class,Consumer,California,Chairs,0.2,256.784,1,32.098,0.48791706687138003
2016-10-17,2016-10-20,First Class,Consumer,New Jersey,Bookcases,0.0,120.98,1,12.098,0.4461849755220982
2016-10-17,2016-10-20,First Class,Consumer,New Jersey,Binders,0.0,315.98,1,148.5106,0.536888544322484
2016-10-30,2016-11-03,Standard Class,Corporate,New York,Binders,0.2,28.752,3,10.0632,0.3503944501932746
2016-10-30,2016-11-03,Standard Class,Corporate,New York,Art,0.0,114.95,5,32.186,0.38831631092661373
2016-12-01,2016-12-05,Standard Class,Corporate,California,Art,0.0,23.04,8,6.912,0.44724641664624953
2016-04-21,2016-04-21,Same Day,Consumer,Connecticut,Art,0.0,15.48,3,4.4892,0.34886579466150225
2016-04-21,2016-04-21,Same Day,Consumer,Connecticut,Paper,0.0,51.84,8,24.8832,0.443170116943679
2017-08-03,2017-08-07,Standard Class,Consumer,Illinois,Accessories,0.2,39.816,3,7.4655,0.34933974914739896
2017-08-03,2017-08-08,Second Class,Corporate,Washington,Storage,0.0,16.06,1,4.1756,0.40387583647121744
2017-12-11,2017-12-14,Second Class,Home Office,Iowa,Envelopes,0.0,7.28,1,3.4944,0.398483036328777
2017-12-11,2017-12-14,Second Class,Home Office,Iowa,Binders,0.0,5.4,3,2.592,0.35347531946694155
2015-03-14,2015-03-19,Standard Class,Consumer,California,Paper,0.0,19.44,3,9.3312,0.34885258388075313
2014-12-08,2014-12-15,Standard Class,Corporate,California,Furnishings,0.0,39.88,2,11.1664,0.3589679437243007
2014-12-08,2014-12-15,Standard Class,Corporate,California,Furnishings,0.0,79.44,3,28.5984,0.36691651930279046
2017-09-30,2017-10-02,First Class,Corporate,Pennsylvania,Labels,0.2,20.664,7,6.9741,0.4139835316826986
2016-11-21,2016-11-26,Standard Class,Corporate,California,Paper,0.0,32.4,5,15.552,0.37099331290454063
2017-11-24,2017-11-30,Standard Class,Corporate,Texas,Appliances,0.8,13.762,1,-24.7716,0.44894520877860383
2017-11-14,2017-11-17,First Class,Home Office,Minnesota,Envelopes,0.0,15.28,2,7.4872,0.35573437602093566
2015-08-16,2015-08-20,Standard Class,Consumer,Pennsylvania,Storage,0.2,44.688,7,3.3516,0.4125257048146528
2015-08-16,2015-08-20,Standard Class,Consumer,Pennsylvania,Bookcases,0.5,301.47,3,-204.9996,0.5014757654099641
2017-10-13,2017-10-14,First Class,Consumer,Louisiana,Labels,0.0,11.07,3,5.2029,0.34868850593880013
2017-10-13,2017-10-14,First Class,Consumer,Louisiana,Tables,0.0,1504.52,4,346.0396,0.5973754816545345
2017-10-13,2017-10-14,First Class,Consumer,Louisiana,Paper,0.0,25.92,4,12.4416,0.36283971703913553
2017-11-04,2017-11-04,Same Day,Home Office,Texas,Binders,0.8,7.536,6,-13.188,0.4318604129429823
2017-11-04,2017-11-04,Same Day,Home Office,Texas,Binders,0.8,1.408,2,-2.3232,0.36895564338558445
2017-11-04,2017-11-04,Same Day,Home Office,Texas,Binders,0.8,4.144,4,-6.4232,0.38444832890283714
2017-11-04,2017-11-04,Same Day,Home Office,Texas,Storage,0.2,52.752,3,-12.5286,0.3695867419504203
2017-03-19,2017-03-24,Standard Class,Corporate,California,Appliances,0.0,381.36,7,106.7808,0.47350810948582617
2014-11-03,2014-11-03,Same Day,Home Office,California,Art,0.0,6.72,4,3.36,0.3637170892200826
2017-07-23,2017-07-26,First Class,Consumer,California,Binders,0.2,15.192,3,5.5071,0.3483068316852313
2017-07-23,2017-07-26,First Class,Consumer,California,Paper,0.0,58.32,9,27.9936,0.47247646274016614
2014-12-27,2014-12-31,Standard Class,Consumer,Arizona,Binders,0.7,946.764,6,-694.2936,0.6460218532697027
2016-09-02,2016-09-06,Standard Class,Consumer,California,Furnishings,0.0,94.68,9,31.2444,0.4786537848522315
2016-09-02,2016-09-06,Standard Class,Consumer,California,Storage,0.0,23.67,3,0.9468,0.3497894916174719
2016-09-02,2016-09-06,Standard Class,Consumer,California,Phones,0.2,1091.168,4,68.198,0.5069007764454615
2016-09-02,2016-09-06,Standard Class,Consumer,California,Art,0.0,18.69,7,5.2332,0.41385462897506015
2016-09-02,2016-09-06,Standard Class,Consumer,California,Tables,0.2,568.728,3,28.4364,0.42078457996572216
2016-09-02,2016-09-06,Standard Class,Consumer,California,Binders,0.2,7.312,1,2.5592,0.39496805699287285
2017-02-11,2017-02-14,First Class,Consumer,Ohio,Furnishings,0.2,147.568,2,-3.6892,0.38288731235649476
2017-10-27,2017-11-02,Standard Class,Corporate,Florida,Paper,0.2,56.784,7,20.5842,0.4080504222355458
2017-10-27,2017-11-02,Standard Class,Corporate,Florida,Binders,0.7,5.607,3,-3.9249,0.3599039085051
2017-10-27,2017-11-02,Standard Class,Corporate,Florida,Art,0.2,6.576,3,0.5754,0.34914599824764686
2014-07-09,2014-07-14,Standard Class,Home Office,California,Binders,0.2,14.304,6,4.6488,0.39999366971635164
2014-07-09,2014-07-14,Standard Class,Home Office,California,Bookcases,0.15,119.833,1,7.049,0.44529302364501183
2014-07-09,2014-07-14,Standard Class,Home Office,California,Art,0.0,5.56,2,2.224,0.3528648886245351
2014-07-09,2014-07-14,Standard Class,Home Office,California,Paper,0.0,32.4,5,15.552,0.37099331290454063
2017-05-22,2017-05-26,Standard Class,Home Office,California,Art,0.0,9.84,3,2.8536,0.3486970412593338
2017-05-22,2017-05-26,Standard Class,Home Office,California,Art,0.0,2.78,1,0.7228,0.41196561710155005
2016-11-10,2016-11-14,Standard Class,Consumer,New York,Binders,0.2,3.64,1,1.365,0.4040939391123643
2016-11-10,2016-11-14,Standard Class,Consumer,New York,Phones,0.0,881.93,7,220.4825,0.5403301492184358
2016-12-02,2016-12-06,Standard Class,Corporate,Iowa,Binders,0.0,115.84,8,54.4448,0.4693408752137484
2017-03-02,2017-03-08,Standard Class,Corporate,California,Binders,0.2,107.648,2,33.64,0.39089894625740856
2017-09-23,2017-09-25,Second Class,Consumer,Arkansas,Accessories,0.0,199.95,5,63.984,0.4047221477577291
2017-09-23,2017-09-25,Second Class,Consumer,Arkansas,Paper,0.0,12.96,2,6.2208,0.3538893865019248
2014-02-11,2014-02-15,Second Class,Consumer,Missouri,Chairs,0.0,60.89,1,15.2225,0.42669277368778813
2014-02-11,2014-02-15,Second Class,Consumer,Missouri,Labels,0.0,14.94,3,6.8724,0.3483408065273463
2014-02-11,2014-02-15,Second Class,Consumer,Missouri,Binders,0.0,9.64,2,4.4344,0.35169940064140687
2014-02-11,2014-02-15,Second Class,Consumer,Missouri,Furnishings,0.0,332.94,3,53.2704,0.4062324533411506
2014-02-11,2014-02-15,Second Class,Consumer,Missouri,Binders,0.0,51.9,3,24.393,0.3629916430205959
2014-02-11,2014-02-15,Second Class,Consumer,Missouri,Storage,0.0,64.96,2,2.5984,0.35768113666239526
2017-11-11,2017-11-14,Second Class,Consumer,South Dakota,Supplies,0.0,25.5,3,6.63,0.34867088455408723
2017-09-02,2017-09-02,Same Day,Home Office,Washington,Chairs,0.2,215.976,3,-2.6997,0.37920645473167924
2015-10-09,2015-10-13,Standard Class,Consumer,Michigan,Chairs,0.0,389.97,3,35.0973,0.4096661912755205
2015-10-09,2015-10-13,Standard Class,Consumer,Michigan,Appliances,0.1,269.91,5,53.982,0.4136184001571707
2017-11-24,2017-12-01,Standard Class,Corporate,Tennessee,Binders,0.7,11.673,3,-7.782,0.36563254281216184
2017-11-24,2017-12-01,Standard Class,Corporate,Tennessee,Envelopes,0.2,64.848,7,24.318,0.40994785400088285
2014-02-08,2014-02-09,First Class,Home Office,Nevada,Furnishings,0.0,14.56,2,5.5328,0.3536721007848508
2015-09-25,2015-09-25,Same Day,Consumer,New York,Chairs,0.1,102.582,1,6.8388,0.4357493510877892
2015-09-25,2015-09-25,Same Day,Consumer,New York,Paper,0.0,20.04,3,9.6192,0.34946206057671014
2017-08-21,2017-08-28,Standard Class,Consumer,New York,Binders,0.2,32.088,7,11.2308,0.4090237336473501
2017-08-21,2017-08-28,Standard Class,Consumer,New York,Binders,0.2,4305.552,6,1453.1238,0.7439166966414901
2016-05-12,2016-05-17,Standard Class,Corporate,New York,Furnishings,0.0,10.02,3,4.4088,0.34904322042079894
2016-05-12,2016-05-17,Standard Class,Corporate,New York,Phones,0.0,631.96,4,303.3408,0.5194034695402736
2017-09-02,2017-09-06,Standard Class,Consumer,Kentucky,Binders,0.0,1577.94,3,757.4112,0.678066052257214
2014-10-10,2014-10-10,Same Day,Corporate,New Mexico,Art,0.0,255.85,7,112.574,0.47259588144753567
2016-05-26,2016-05-29,Second Class,Corporate,Florida,Storage,0.2,184.704,6,13.8528,0.4234274824829335
2016-05-26,2016-05-29,Second Class,Corporate,Florida,Accessories,0.2,47.92,2,11.98,0.35971348344126447
2017-12-01,2017-12-05,Standard Class,Consumer,Pennsylvania,Labels,0.2,15.936,4,5.1792,0.3652821596835394
2017-12-01,2017-12-05,Standard Class,Consumer,Pennsylvania,Binders,0.7,8.001,7,-5.6007,0.4389679143371708
2017-12-01,2017-12-05,Standard Class,Consumer,Pennsylvania,Chairs,0.3,398.972,2,-28.498,0.44315669427126225
2016-09-20,2016-09-24,Standard Class,Home Office,Washington,Bookcases,0.0,163.88,2,40.97,0.4018963948096501
2017-09-11,2017-09-15,Standard Class,Consumer,Virginia,Appliances,0.0,67.9,5,20.37,0.37540017882631654
2016-12-30,2017-01-04,Standard Class,Consumer,Florida,Paper,0.2,72.224,4,25.2784,0.36891571413201063
2017-09-02,2017-09-04,Second Class,Consumer,Colorado,Labels,0.2,11.696,2,3.9474,0.35036689491991607
2014-11-18,2014-11-23,Standard Class,Corporate,Wisconsin,Chairs,0.0,392.94,3,43.2234,0.41108553032000467
2015-11-21,2015-11-24,First Class,Consumer,North Carolina,Furnishings,0.2,18.176,1,4.7712,0.40661027181110593
2017-06-19,2017-06-26,Standard Class,Home Office,Texas,Binders,0.8,6.888,3,-11.0208,0.37015546021563184
2017-06-19,2017-06-26,Standard Class,Home Office,Texas,Tables,0.3,457.485,3,-84.9615,0.4458852909245336
2017-11-30,2017-12-03,First Class,Consumer,Pennsylvania,Chairs,0.3,1079.316,6,-15.4188,0.5277505031210716
2014-04-23,2014-04-26,Second Class,Home Office,California,Paper,0.0,48.91,1,22.9877,0.4421105539487148
2014-09-23,2014-09-25,First Class,Consumer,Delaware,Art,0.0,9.84,3,2.8536,0.3486970412593338
2014-09-23,2014-09-25,First Class,Consumer,Delaware,Binders,0.0,34.5,3,15.525,0.3551190888732268
2017-03-02,2017-03-02,Same Day,Corporate,Texas,Binders,0.8,0.556,1,-0.9452,0.4198790063123822
2017-11-17,2017-11-21,Second Class,Consumer,Maryland,Binders,0.0,43.8,6,20.586,0.39716681961943334
2017-05-28,2017-06-01,Standard Class,Corporate,Ohio,Paper,0.2,13.872,3,5.0286,0.3474701548895131
2017-05-28,2017-06-01,Standard Class,Corporate,Ohio,Bookcases,0.5,115.96,4,-64.9376,0.4382314649771593
2015-04-18,2015-04-22,Second Class,Corporate,Texas,Accessories,0.2,41.424,2,8.2848,0.3579956160121686
2015-04-18,2015-04-22,Second Class,Corporate,Texas,Phones,0.2,244.768,4,24.4768,0.39408918816638305
2015-04-18,2015-04-22,Second Class,Corporate,Texas,Art,0.2,74.352,3,6.5058,0.3527112432961076
2015-04-18,2015-04-22,Second Class,Corporate,Texas,Binders,0.8,4.312,2,-6.8992,0.3742764911918374
2015-04-18,2015-04-22,Second Class,Corporate,Texas,Chairs,0.3,56.686,1,-20.245,0.4534279097386194
2015-04-18,2015-04-22,Second Class,Corporate,Texas,Phones,0.2,97.968,2,6.123,0.3660543164885527
2015-04-18,2015-04-22,Second Class,Corporate,Texas,Art,0.2,7.872,3,0.8856,0.34833958166345064
